VARIABLES="Zmy","Umy","Vmy","Wmy","Tmy","TKEmy"
Zone i = 7
    0.000000       0.000000       0.000000       0.000000     310.750000       0.000000 
   10.000000      -0.346152       0.000275      -0.068834     298.958980       0.000463
  141.887527      -2.041464       0.003876      -0.709522     292.599213       0.653042 
  197.759933      -2.461115       0.000636      -0.918632     292.043793       0.724028 
  259.054565      -2.726803      -0.001417      -1.099783     291.431244       0.750365 
  326.297333      -2.957402      -0.002879      -1.256635     290.796051       0.748823 
  400.049988      -3.150913      -0.003983      -1.390899     290.108521       0.726680 
