variables=Y,U,V,W,T,TKE
zone I = 9
101.456948	3.36128902	0.005570696	-3.25738382	-8.453613	0.958521724
153.786823	3.90161872	-0.004539146	-3.83440614	-9.23764	0.846909344
220.465779	4.1693306	-0.013734637	-4.1628685	-10.001495	0.822921455
304.99801	4.37067938	-0.022374874	-4.50646353	-10.876007	0.793422163
411.465734	4.6266017	-0.02964133	-5.14367294	-11.885284	0.741033375
544.517159	5.36439228	-0.032210555	-7.03837872	-12.852386	0.645312309
709.444761	6.93111801	-0.027925845	-10.5145216	-13.22348	0.418671131
912.007749	8.6794157	-0.020015117	-13.2883797	-13.102997	0.133822203
1157.81379	10.3144255	-0.012656961	-14.8232241	-12.862671	0.100143477
