variables=Y,U,V,W,T,TKE
zone I = 8
105.202131	2.74404335	0.014478913	1.60899734	29.677887	0.830636024
166.028053	2.96908188	0.013811314	1.75587678	28.774963	0.943016469
243.447632	3.02932072	0.014898704	1.81663454	27.897919	0.996320307
341.469407	3.02330017	0.017810993	1.8527056	26.880981	0.981609166
464.717269	2.94585586	0.02238559	1.87300563	25.654694	0.903247356
618.340671	2.74577117	0.027539879	1.84544981	24.188721	0.764012277
807.822108	2.36860418	0.030939976	1.66159856	22.495087	0.56180352
1038.62417	2.11619186	0.028950134	1.20641983	20.606171	0.319734126
