VARIABLES="Zmy","Umy","Vmy","Wmy","Tmy","TKEmy"
Zone i = 7
    0.000000       0.000000       0.000000       0.000000     268.050000       0.000000 
   10.000000       2.295140       0.000501       2.313462     259.531651       0.078261
  138.056641       5.447435       0.001040       4.947510     252.463608       1.084528 
  185.898117       6.088193      -0.005953       5.473719     251.718674       1.032434 
  238.406235       6.388457      -0.011002       5.717854     251.101669       1.010047 
  296.055450       6.576918      -0.014733       5.870908     250.491821       0.980381 
  359.345856       6.726956      -0.017719       5.992768     249.851151       0.938405 
